date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_win
2018-10-16,Gibraltar,Liechtenstein,2,1,UEFA Nations League,Gibraltar,Gibraltar,False,True
2018-10-16,Bahrain,Myanmar,4,1,Friendly,East Riffa,Bahrain,False,True
2018-10-16,Belgium,Netherlands,1,1,Friendly,Brussels,Belgium,False,False
2018-10-16,Cambodia,Singapore,1,2,Friendly,Phnom Penh,Cambodia,False,False
2018-10-16,China PR,Syria,2,0,Friendly,Nanjing,China PR,False,True
2018-10-16,Denmark,Austria,2,0,Friendly,Herning,Denmark,False,True
2018-10-16,Indonesia,Hong Kong,1,1,Friendly,Cikarang,Indonesia,False,False
2018-10-16,Iran,Bolivia,2,1,Friendly,Tehran,Iran,False,True
2018-10-16,Japan,Uruguay,4,3,Kirin Challenge Cup,Saitama,Japan,False,True
2018-10-16,South Korea,Panama,2,2,Friendly,Cheonan,South Korea,False,False
2018-10-16,Laos,Mongolia,1,4,Friendly,Vientiane,Laos,False,False
2018-10-16,Malaysia,Kyrgyzstan,0,1,Friendly,Malacca City,Malaysia,False,False
2018-10-16,Mexico,Chile,0,1,Friendly,Querétaro,Mexico,False,False
2018-10-16,Sweden,Slovakia,1,1,Friendly,Stockholm,Sweden,False,False
2018-10-16,United States,Peru,1,1,Friendly,East Hartford,United States,False,False
2018-10-16,Uzbekistan,Qatar,2,0,Friendly,Tashkent,Uzbekistan,False,True
2018-10-16,Madagascar,Equatorial Guinea,1,0,African Cup of Nations qualification,Antananarivo,Madagascar,False,True
2018-10-16,Malawi,Cameroon,0,0,African Cup of Nations qualification,Blantyre,Malawi,False,False
2018-10-16,Burundi,Mali,1,1,African Cup of Nations qualification,Bujumbura,Burundi,False,False
2018-10-16,Benin,Algeria,1,0,African Cup of Nations qualification,Cotonou,Benin,False,True
2018-10-16,Seychelles,South Africa,0,0,African Cup of Nations qualification,Victoria,Seychelles,False,False
2018-10-16,Liberia,Congo,2,1,African Cup of Nations qualification,Monrovia,Liberia,False,True
2018-10-16,Central African Republic,Ivory Coast,0,0,African Cup of Nations qualification,Bangui,Central African Republic,False,False
2018-10-16,Mauritania,Angola,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,False,True
2018-10-16,Eswatini,Egypt,0,2,African Cup of Nations qualification,Manzini,Eswatini,False,False
2018-10-16,Tanzania,Cape Verde,2,0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,True
2018-10-16,Martinique,British Virgin Islands,4,0,CONCACAF Nations League qualification,Fort-de-France,Martinique,False,True
2018-10-16,Canada,Dominica,5,0,CONCACAF Nations League qualification,Toronto,Canada,False,True
2018-10-16,Guadeloupe,Aruba,0,0,CONCACAF Nations League qualification,Les Abymes,Guadeloupe,False,False
2018-10-16,Sudan,Senegal,0,1,African Cup of Nations qualification,Khartoum,Sudan,False,False
2018-10-16,Comoros,Morocco,2,2,African Cup of Nations qualification,Mitsamiouli,Comoros,False,False
2018-10-16,South Sudan,Gabon,0,1,African Cup of Nations qualification,Juba,South Sudan,False,False
2018-10-16,Gambia,Togo,0,1,African Cup of Nations qualification,Bakau,Gambia,False,False
2018-10-16,Rwanda,Guinea,1,1,African Cup of Nations qualification,Kigali,Rwanda,False,False
2018-10-16,Zimbabwe,DR Congo,1,1,African Cup of Nations qualification,Harare,Zimbabwe,False,False
2018-10-16,Botswana,Burkina Faso,0,0,African Cup of Nations qualification,Francistown,Botswana,False,False
2018-10-16,Niger,Tunisia,1,2,African Cup of Nations qualification,Niamey,Niger,False,False
2018-10-16,Namibia,Mozambique,1,0,African Cup of Nations qualification,Windhoek,Namibia,False,True
2018-10-16,Lesotho,Uganda,0,2,African Cup of Nations qualification,Maseru,Lesotho,False,False
2018-10-21,Parishes of Jersey,Yorkshire,2,1,Friendly,St. Peter,Jersey,False,True
2018-11-03,Malaysia,Maldives,3,0,Friendly,Kuala Lumpur,Malaysia,False,True
2018-11-08,Cambodia,Malaysia,0,1,AFF Championship,Phnom Penh,Cambodia,False,False
2018-11-08,Laos,Vietnam,0,3,AFF Championship,Vientiane,Laos,False,False
2018-11-09,Singapore,Indonesia,1,0,AFF Championship,Kallang,Singapore,False,True
2018-11-09,Thailand,Timor-Leste,7,0,AFF Championship,Bangkok,Thailand,False,True
2018-11-11,Taiwan,Hong Kong,1,2,EAFF Championship,Taipei,Taiwan,False,False
2018-11-12,Myanmar,Cambodia,4,1,AFF Championship,Mandalay,Myanmar,False,True
2018-11-12,Malaysia,Laos,3,1,AFF Championship,Kuala Lumpur,Malaysia,False,True
2018-11-13,Indonesia,Timor-Leste,3,1,AFF Championship,Jakarta,Indonesia,False,True
2018-11-13,Philippines,Singapore,1,0,AFF Championship,Bacolod,Philippines,False,True
2018-11-13,Taiwan,Mongolia,2,1,EAFF Championship,Taipei,Taiwan,False,True
2018-11-14,Switzerland,Qatar,0,1,Friendly,Lugano,Switzerland,False,False
2018-11-14,Vanuatu,New Caledonia,0,1,Friendly,Port Vila,Vanuatu,False,False
2018-11-15,Belgium,Iceland,2,0,UEFA Nations League,Brussels,Belgium,False,True
2018-11-15,Croatia,Spain,3,2,UEFA Nations League,Zagreb,Croatia,False,True
2018-11-15,Austria,Bosnia and Herzegovina,0,0,UEFA Nations League,Vienna,Austria,False,False
2018-11-15,Hungary,Estonia,2,0,UEFA Nations League,Budapest,Hungary,False,True
2018-11-15,Greece,Finland,1,0,UEFA Nations League,Athens,Greece,False,True
2018-11-15,Andorra,Georgia,1,1,UEFA Nations League,Andorra la Vella,Andorra,False,False
2018-11-15,Kazakhstan,Latvia,1,1,UEFA Nations League,Astana,Kazakhstan,False,False
2018-11-15,Luxembourg,Belarus,0,2,UEFA Nations League,Luxembourg,Luxembourg,False,False
2018-11-15,San Marino,Moldova,0,1,UEFA Nations League,Serravalle,San Marino,False,False
2018-11-15,England,United States,3,0,Friendly,London,England,False,True
2018-11-15,Germany,Russia,3,0,Friendly,Leipzig,Germany,False,True
2018-11-15,Iran,Trinidad and Tobago,1,0,Friendly,Tehran,Iran,False,True
2018-11-15,Israel,Guatemala,7,0,Friendly,Netanya,Israel,False,True
2018-11-15,Peru,Ecuador,0,2,Friendly,Lima,Peru,False,False
2018-11-15,Poland,Czech Republic,0,1,Friendly,Gdańsk,Poland,False,False
2018-11-15,Republic of Ireland,Northern Ireland,0,0,Friendly,Dublin,Republic of Ireland,False,False
2018-11-16,Netherlands,France,2,0,UEFA Nations League,Rotterdam,Netherlands,False,True
2018-11-16,Slovakia,Ukraine,4,1,UEFA Nations League,Trnava,Slovakia,False,True
2018-11-16,Wales,Denmark,1,2,UEFA Nations League,Cardiff,Wales,False,False
2018-11-16,Slovenia,Norway,1,1,UEFA Nations League,Ljubljana,Slovenia,False,False
2018-11-16,Cyprus,Bulgaria,1,1,UEFA Nations League,Nicosia,Cyprus,False,False
2018-11-16,Gibraltar,Armenia,2,6,UEFA Nations League,Gibraltar,Gibraltar,False,False
2018-11-16,Liechtenstein,North Macedonia,0,2,UEFA Nations League,Vaduz,Liechtenstein,False,False
2018-11-16,Argentina,Mexico,2,0,Friendly,Córdoba,Argentina,False,True
2018-11-16,Chile,Costa Rica,2,3,Friendly,Rancagua,Chile,False,False
2018-11-16,Honduras,Panama,1,0,Friendly,Tegucigalpa,Honduras,False,True
2018-11-16,Japan,Venezuela,1,1,Kirin Challenge Cup,Ōita,Japan,False,False
2018-11-16,Oman,Syria,1,1,Friendly,Muscat,Oman,False,False
2018-11-16,Palestine,Pakistan,2,1,Friendly,Al-Ram,Palestine,False,True
2018-11-16,Saudi Arabia,Yemen,1,0,Friendly,Dammam,Saudi Arabia,False,True
2018-11-16,United Arab Emirates,Bolivia,0,0,Friendly,Dubai,United Arab Emirates,False,False
2018-11-16,Laos,Myanmar,1,3,AFF Championship,Vientiane,Laos,False,False
2018-11-16,Vietnam,Malaysia,2,0,AFF Championship,Hanoi,Vietnam,False,True
2018-11-16,Morocco,Cameroon,2,0,African Cup of Nations qualification,Casablanca,Morocco,False,True
2018-11-16,South Sudan,Burundi,2,5,African Cup of Nations qualification,Juba,South Sudan,False,False
2018-11-16,Egypt,Tunisia,3,2,African Cup of Nations qualification,Alexandria,Egypt,False,True
2018-11-16,Taiwan,North Korea,0,2,EAFF Championship,Taipei,Taiwan,False,False
2018-11-16,Grenada,Saint Martin,5,2,CONCACAF Nations League qualification,St. George's,Grenada,False,True
2018-11-16,Bermuda,El Salvador,1,0,CONCACAF Nations League qualification,Hamilton,Bermuda,False,True
2018-11-16,Belize,Puerto Rico,1,0,CONCACAF Nations League qualification,Belmopan,Belize,False,True
2018-11-17,Italy,Portugal,0,0,UEFA Nations League,Milan,Italy,False,False
2018-11-17,Turkey,Sweden,0,1,UEFA Nations League,Konya,Turkey,False,False
2018-11-17,Albania,Scotland,0,4,UEFA Nations League,Shkodër,Albania,False,False
2018-11-17,Serbia,Montenegro,2,1,UEFA Nations League,Belgrade,Serbia,False,True
2018-11-17,Romania,Lithuania,3,0,UEFA Nations League,Ploiești,Romania,False,True
2018-11-17,Malta,Kosovo,0,5,UEFA Nations League,Attard,Malta,False,False
2018-11-17,Azerbaijan,Faroe Islands,2,0,UEFA Nations League,Baku,Azerbaijan,False,True
2018-11-17,Australia,South Korea,1,1,Friendly,Brisbane,Australia,False,False
2018-11-17,Jordan,India,2,1,Friendly,Amman,Jordan,False,True
2018-11-17,Vanuatu,New Caledonia,2,2,Friendly,Port Vila,Vanuatu,False,False
2018-11-17,Thailand,Indonesia,4,2,AFF Championship,Bangkok,Thailand,False,True
2018-11-17,Equatorial Guinea,Senegal,0,1,African Cup of Nations qualification,Bata,Equatorial Guinea,False,False
2018-11-17,Gambia,Benin,3,1,African Cup of Nations qualification,Bakau,Gambia,False,True
2018-11-17,Seychelles,Libya,1,8,African Cup of Nations qualification,Victoria,Seychelles,False,False
2018-11-17,Namibia,Guinea-Bissau,0,0,African Cup of Nations qualification,Windhoek,Namibia,False,False
2018-11-17,Uganda,Cape Verde,1,0,African Cup of Nations qualification,Kira,Uganda,False,True
2018-11-17,Cuba,Dominican Republic,1,0,CONCACAF Nations League qualification,Havana,Cuba,False,True
2018-11-17,Jamaica,Suriname,2,1,CONCACAF Nations League qualification,Kingston,Jamaica,False,True
2018-11-17,Cayman Islands,Saint Lucia,0,0,CONCACAF Nations League qualification,George Town,Cayman Islands,False,False
2018-11-17,Nicaragua,Haiti,0,2,CONCACAF Nations League qualification,Managua,Nicaragua,False,False
2018-11-17,Comoros,Malawi,2,1,African Cup of Nations qualification,Moroni,Comoros,False,True
2018-11-17,Gabon,Mali,0,1,African Cup of Nations qualification,Libreville,Gabon,False,False
2018-11-17,South Africa,Nigeria,1,1,African Cup of Nations qualification,Johannesburg,South Africa,False,False
2018-11-18,Switzerland,Belgium,5,2,UEFA Nations League,Lucerne,Switzerland,False,True
2018-11-18,England,Croatia,2,1,UEFA Nations League,London,England,False,True
2018-11-18,Northern Ireland,Austria,1,2,UEFA Nations League,Belfast,Northern Ireland,False,False
2018-11-18,Greece,Estonia,0,1,UEFA Nations League,Athens,Greece,False,False
2018-11-18,Hungary,Finland,2,0,UEFA Nations League,Budapest,Hungary,False,True
2018-11-18,San Marino,Belarus,0,2,UEFA Nations League,Serravalle,San Marino,False,False
2018-11-18,Moldova,Luxembourg,1,1,UEFA Nations League,Chișinău,Moldova,False,False
2018-11-18,Spain,Bosnia and Herzegovina,1,0,Friendly,Las Palmas,Spain,False,True
2018-11-18,Ethiopia,Ghana,0,2,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,False
2018-11-18,Congo,DR Congo,1,1,African Cup of Nations qualification,Brazzaville,Congo,False,False
2018-11-18,Guinea,Ivory Coast,1,1,African Cup of Nations qualification,Conakry,Guinea,False,False
2018-11-18,Angola,Burkina Faso,2,1,African Cup of Nations qualification,Luanda,Angola,False,True
2018-11-18,Turks and Caicos Islands,Saint Vincent and the Grenadines,3,2,CONCACAF Nations League qualification,Providenciales,Turks and Caicos Islands,False,True
2018-11-18,Bahamas,Anguilla,1,1,CONCACAF Nations League qualification,Nassau,Bahamas,False,False
2018-11-18,Barbados,United States Virgin Islands,3,0,CONCACAF Nations League qualification,Bridgetown,Barbados,False,True
2018-11-18,Saint Kitts and Nevis,Canada,0,1,CONCACAF Nations League qualification,Basseterre,Saint Kitts and Nevis,False,False
2018-11-18,Madagascar,Sudan,1,3,African Cup of Nations qualification,Antananarivo,Madagascar,False,False
2018-11-18,Togo,Algeria,1,4,African Cup of Nations qualification,Lomé,Togo,False,False
2018-11-18,Liberia,Zimbabwe,1,0,African Cup of Nations qualification,Monrovia,Liberia,False,True
2018-11-18,Rwanda,Central African Republic,2,2,African Cup of Nations qualification,Butare,Rwanda,False,False
2018-11-18,Mauritania,Botswana,2,1,African Cup of Nations qualification,Nouakchott,Mauritania,False,True
2018-11-18,Eswatini,Niger,1,2,African Cup of Nations qualification,Manzini,Eswatini,False,False
2018-11-18,Mozambique,Zambia,1,0,African Cup of Nations qualification,Maputo,Mozambique,False,True
2018-11-18,Lesotho,Tanzania,1,0,African Cup of Nations qualification,Maseru,Lesotho,False,True
2018-11-19,Germany,Netherlands,2,2,UEFA Nations League,Gelsenkirchen,Germany,False,False
2018-11-19,Czech Republic,Slovakia,1,0,UEFA Nations League,Prague,Czech Republic,False,True
2018-11-19,Denmark,Republic of Ireland,0,0,UEFA Nations League,Aarhus,Denmark,False,False
2018-11-19,Bulgaria,Slovenia,1,1,UEFA Nations League,Sofia,Bulgaria,False,False
2018-11-19,Cyprus,Norway,0,2,UEFA Nations League,Nicosia,Cyprus,False,False
2018-11-19,Andorra,Latvia,0,0,UEFA Nations League,Andorra la Vella,Andorra,False,False
2018-11-19,Georgia,Kazakhstan,2,1,UEFA Nations League,Tbilisi,Georgia,False,True
2018-11-19,North Macedonia,Gibraltar,4,0,UEFA Nations League,Skopje,North Macedonia,False,True
2018-11-19,Liechtenstein,Armenia,2,2,UEFA Nations League,Vaduz,Liechtenstein,False,False
2018-11-19,Oman,Bahrain,2,1,Friendly,Muscat,Oman,False,True
2018-11-19,Curaçao,Guadeloupe,6,0,CONCACAF Nations League qualification,Willemstad,Curaçao,False,True
2018-11-19,Martinique,Antigua and Barbuda,4,2,CONCACAF Nations League qualification,Fort-de-France,Martinique,False,True
2018-11-20,Portugal,Poland,1,1,UEFA Nations League,Guimarães,Portugal,False,False
2018-11-20,Sweden,Russia,2,0,UEFA Nations League,Stockholm,Sweden,False,True
2018-11-20,Scotland,Israel,3,2,UEFA Nations League,Glasgow,Scotland,False,True
2018-11-20,Montenegro,Romania,0,1,UEFA Nations League,Podgorica,Montenegro,False,False
2018-11-20,Serbia,Lithuania,4,1,UEFA Nations League,Belgrade,Serbia,False,True
2018-11-20,Kosovo,Azerbaijan,4,0,UEFA Nations League,Pristina,Kosovo,False,True
2018-11-20,Malta,Faroe Islands,1,1,UEFA Nations League,Attard,Malta,False,False
2018-11-20,Albania,Wales,1,0,Friendly,Elbasan,Albania,False,True
2018-11-20,Argentina,Mexico,2,0,Friendly,Mendoza,Argentina,False,True
2018-11-20,Australia,Lebanon,3,0,Friendly,Sydney,Australia,False,True
2018-11-20,Chile,Honduras,4,1,Friendly,Temuco,Chile,False,True
2018-11-20,China PR,Palestine,1,1,Friendly,Wuhan,China PR,False,False
2018-11-20,El Salvador,Haiti,1,0,Friendly,San Salvador,El Salvador,False,True
2018-11-20,France,Uruguay,1,0,Friendly,Paris,France,False,True
2018-11-20,Iraq,Bolivia,0,0,Friendly,Al-Ain,Iraq,False,False
2018-11-20,Japan,Kyrgyzstan,4,0,Kirin Challenge Cup,Toyota,Japan,False,True
2018-11-20,Jordan,Saudi Arabia,1,1,Friendly,Amman,Jordan,False,False
2018-11-20,Kuwait,Syria,1,2,Friendly,Al Farwaniyah,Kuwait,False,False
2018-11-20,Nigeria,Uganda,0,0,Friendly,Asaba,Nigeria,False,False
2018-11-20,Panama,Ecuador,1,2,Friendly,Panama City,Panama,False,False
2018-11-20,Peru,Costa Rica,2,3,Friendly,Arequipa,Peru,False,False
2018-11-20,South Africa,Paraguay,1,1,Friendly,Durban,South Africa,False,False
2018-11-20,Tunisia,Morocco,0,1,Friendly,Radès,Tunisia,False,False
2018-11-20,Turkey,Ukraine,0,0,Friendly,Antalya,Turkey,False,False
2018-11-20,United Arab Emirates,Yemen,2,0,Friendly,Dubai,United Arab Emirates,False,True
2018-11-20,Myanmar,Vietnam,0,0,AFF Championship,Yangon,Myanmar,False,False
2018-11-20,Cambodia,Laos,3,1,AFF Championship,Phnom Penh,Cambodia,False,True
2018-11-20,French Guiana,Guyana,2,1,CONCACAF Nations League qualification,Cayenne,French Guiana,False,True
2018-11-21,Philippines,Thailand,1,1,AFF Championship,Bacolod,Philippines,False,False
2018-11-21,Singapore,Timor-Leste,6,1,AFF Championship,Kallang,Singapore,False,True
2018-11-24,Vietnam,Cambodia,3,0,AFF Championship,Hanoi,Vietnam,False,True
2018-11-24,Malaysia,Myanmar,3,0,AFF Championship,Kuala Lumpur,Malaysia,False,True
2018-11-25,Indonesia,Philippines,0,0,AFF Championship,Jakarta,Indonesia,False,False
2018-11-25,Thailand,Singapore,3,0,AFF Championship,Bangkok,Thailand,False,True
2018-12-01,Malaysia,Thailand,0,0,AFF Championship,Kuala Lumpur,Malaysia,False,False
2018-12-02,Philippines,Vietnam,1,2,AFF Championship,Bacolod,Philippines,False,False
2018-12-05,Thailand,Malaysia,2,2,AFF Championship,Bangkok,Thailand,False,False
2018-12-06,Vietnam,Philippines,2,1,AFF Championship,Hanoi,Vietnam,False,True
2018-12-11,Malaysia,Vietnam,2,2,AFF Championship,Kuala Lumpur,Malaysia,False,False
2018-12-13,Oman,Tajikistan,2,1,Friendly,Muscat,Oman,False,True
2018-12-15,Vietnam,Malaysia,1,0,AFF Championship,Hanoi,Vietnam,False,True
2018-12-16,Oman,Tajikistan,1,0,Friendly,Muscat,Oman,False,True
2018-12-20,Bahrain,Tajikistan,5,0,Friendly,Isa Town,Bahrain,False,True
2018-12-23,Qatar,Jordan,2,0,Friendly,Doha,Qatar,False,True
2018-12-25,Qatar,Kyrgyzstan,1,0,Friendly,Doha,Qatar,False,True
2018-12-25,Vietnam,North Korea,1,1,Friendly,Hanoi,Vietnam,False,False
2018-12-27,Bahrain,Lebanon,1,0,Friendly,East Riffa,Bahrain,False,True
2018-12-27,Qatar,Algeria,0,1,Friendly,Doha,Qatar,False,False
2018-12-28,United Arab Emirates,Kuwait,0,2,Friendly,Dubai,United Arab Emirates,False,False
2018-12-29,Bahrain,North Korea,4,0,Friendly,Isa Town,Bahrain,False,True
2018-12-31,Qatar,Iran,1,2,Friendly,Doha,Qatar,False,False
2019-01-05,United Arab Emirates,Bahrain,1,1,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,False
2019-01-10,United Arab Emirates,India,2,0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,True
2019-01-14,United Arab Emirates,Thailand,1,1,AFC Asian Cup,Al Ain,United Arab Emirates,False,False
2019-01-21,United Arab Emirates,Kyrgyzstan,3,2,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,True
2019-01-25,United Arab Emirates,Australia,1,0,AFC Asian Cup,Al Ain,United Arab Emirates,False,True
2019-01-27,United States,Panama,3,0,Friendly,Glendale,United States,False,True
2019-01-29,United Arab Emirates,Qatar,0,4,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,False
2019-02-02,United States,Costa Rica,2,0,Friendly,San Jose,United States,False,True
2019-02-23,Sint Maarten,Saint Barthélemy,1,1,Friendly,Philipsburg,Sint Maarten,False,False
2019-02-27,Cuba,Bermuda,5,0,Friendly,Havana,Cuba,False,True
2019-03-03,Bolivia,Nicaragua,2,2,Friendly,Villa Tunari,Bolivia,False,False
2019-03-09,Cambodia,Bangladesh,0,1,Friendly,Phnom Penh,Cambodia,False,False
2019-03-16,Bahamas,Turks and Caicos Islands,6,1,Friendly,Nassau,Bahamas,False,True
2019-03-17,Saint Barthélemy,Saint Martin,4,3,Friendly,Saint-Jean,Saint Barthélemy,False,True
2019-03-18,Fiji,New Caledonia,3,0,Friendly,Suva,Fiji,False,True
2019-03-18,Solomon Islands,Vanuatu,3,1,Friendly,Honiara,Solomon Islands,False,True
2019-03-19,Myanmar,Taiwan,0,0,Friendly,Mandalay,Myanmar,False,False
2019-03-20,Germany,Serbia,1,1,Friendly,Wolfsburg,Germany,False,False
2019-03-20,Wales,Trinidad and Tobago,1,0,Friendly,Wrexham,Wales,False,True
2019-03-21,Kosovo,Denmark,2,2,Friendly,Pristina,Kosovo,False,False
2019-03-21,Kuwait,Nepal,0,0,Friendly,Al Ahmadi,Kuwait,False,False
2019-03-21,United Arab Emirates,Saudi Arabia,2,1,Friendly,Abu Dhabi,United Arab Emirates,False,True
2019-03-21,United States,Ecuador,1,0,Friendly,Orlando,United States,False,True
2019-03-21,Northern Ireland,Estonia,2,0,UEFA Euro qualification,Belfast,Northern Ireland,False,True
2019-03-21,Netherlands,Belarus,4,0,UEFA Euro qualification,Rotterdam,Netherlands,False,True
2019-03-21,Croatia,Azerbaijan,2,1,UEFA Euro qualification,Zagreb,Croatia,False,True
2019-03-21,Slovakia,Hungary,2,0,UEFA Euro qualification,Trnava,Slovakia,False,True
2019-03-21,Austria,Poland,0,1,UEFA Euro qualification,Vienna,Austria,False,False
2019-03-21,North Macedonia,Latvia,3,1,UEFA Euro qualification,Skopje,North Macedonia,False,True
2019-03-21,Israel,Slovenia,1,1,UEFA Euro qualification,Haifa,Israel,False,False
2019-03-21,Cyprus,San Marino,5,0,UEFA Euro qualification,Nicosia,Cyprus,False,True
2019-03-21,Belgium,Russia,3,1,UEFA Euro qualification,Brussels,Belgium,False,True
